customer_id,product_id,product_name,total_units,total_revenue,total_orders
C0018,P022,Control Valve CV-75,111,1875900,9
C0018,P023,Idler Wheel IW-55,32,414400,3
C0018,P024,Track Roller TR-60,31,319300,4
C0018,P025,Cabin Glass CG-20,62,486700,5
C0018,P026,Grease Cartridge GC-5,46,14260,4
C0018,P027,O-Ring Set OR-50,70,33600,6
C0018,P028,Light Assembly LA-18,97,218250,6
C0018,P029,Pressure Sensor PS-90,86,339700,7
C0018,P030,Fuel Pump FP-350,75,1642500,7
C0019,P001,Hydraulic Pump HP-300,79,1935500,6
C0019,P002,Engine Oil Filter OF-90,74,53280,9
C0019,P003,Air Filter AF-120,88,110000,8
C0019,P004,Track Chain TC-45,54,2149200,5
C0019,P005,Fuel Injector FI-220,47,397150,5
C0019,P006,Alternator ALT-500,85,952000,8
C0019,P007,Hydraulic Hose HH-60,94,136300,7
C0019,P008,Bucket Tooth BT-10,61,35380,7
C0019,P009,Starter Motor SM-700,43,640700,4
C0019,P010,Turbocharger TB-900,146,5095400,11
C0019,P011,Hydraulic Cylinder HC-200,143,3946800,7
C0019,P012,Brake Pad BP-40,109,267050,11
C0019,P013,Seal Kit SK-15,48,69600,5
C0019,P014,Transmission Assembly TA-800,86,7181000,5
C0019,P015,Engine Block EB-600,32,3808000,4
C0019,P016,Radiator RD-250,52,530400,6
C0019,P017,Fan Belt FB-30,64,33280,7
C0019,P018,Wheel Rim WR-24,102,1152600,10
C0019,P019,Swing Motor SWM-350,130,5174000,10
C0019,P020,Pivot Pin PP-12,55,63250,5
C0019,P021,Boom Cylinder BC-400,65,3003000,6
C0019,P022,Control Valve CV-75,86,1453400,8
C0019,P023,Idler Wheel IW-55,80,1036000,6
C0019,P024,Track Roller TR-60,38,391400,7
C0019,P025,Cabin Glass CG-20,120,942000,9
C0019,P026,Grease Cartridge GC-5,72,22320,6
C0019,P027,O-Ring Set OR-50,84,40320,7
C0019,P028,Light Assembly LA-18,28,63000,4
C0019,P029,Pressure Sensor PS-90,104,410800,9
C0019,P030,Fuel Pump FP-350,90,1971000,8
C0020,P001,Hydraulic Pump HP-300,9,220500,1
C0020,P002,Engine Oil Filter OF-90,61,43920,4
C0020,P003,Air Filter AF-120,15,18750,2
C0020,P004,Track Chain TC-45,49,1950200,6
C0020,P005,Fuel Injector FI-220,88,743600,7
C0020,P006,Alternator ALT-500,88,985600,7
C0020,P007,Hydraulic Hose HH-60,61,88450,7
C0020,P008,Bucket Tooth BT-10,41,23780,5
C0020,P009,Starter Motor SM-700,75,1117500,8
C0020,P010,Turbocharger TB-900,60,2094000,5
C0020,P011,Hydraulic Cylinder HC-200,103,2842800,9
C0020,P012,Brake Pad BP-40,116,284200,12
C0020,P013,Seal Kit SK-15,95,137750,7
C0020,P014,Transmission Assembly TA-800,71,5928500,9
C0020,P015,Engine Block EB-600,36,4284000,3
C0020,P016,Radiator RD-250,114,1162800,7
C0020,P017,Fan Belt FB-30,49,25480,7
C0020,P018,Wheel Rim WR-24,172,1943600,12
C0020,P019,Swing Motor SWM-350,67,2666600,10
C0020,P020,Pivot Pin PP-12,118,135700,9
C0020,P021,Boom Cylinder BC-400,87,4019400,7
C0020,P022,Control Valve CV-75,60,1014000,8
C0020,P023,Idler Wheel IW-55,63,815850,6
C0020,P024,Track Roller TR-60,121,1246300,8
C0020,P025,Cabin Glass CG-20,44,345400,7
C0020,P026,Grease Cartridge GC-5,84,26040,8
C0020,P027,O-Ring Set OR-50,76,36480,7
C0020,P028,Light Assembly LA-18,42,94500,4
C0020,P029,Pressure Sensor PS-90,101,398950,8
C0020,P030,Fuel Pump FP-350,172,3766800,11
C0021,P001,Hydraulic Pump HP-300,136,3332000,10
C0021,P002,Engine Oil Filter OF-90,73,52560,5
C0021,P003,Air Filter AF-120,151,188750,16
C0021,P004,Track Chain TC-45,121,4815800,7
C0021,P005,Fuel Injector FI-220,46,388700,5
C0021,P006,Alternator ALT-500,95,1064000,9
C0021,P007,Hydraulic Hose HH-60,75,108750,7
C0021,P008,Bucket Tooth BT-10,46,26680,5
C0021,P009,Starter Motor SM-700,47,700300,5
C0021,P010,Turbocharger TB-900,44,1535600,5
C0021,P011,Hydraulic Cylinder HC-200,81,2235600,8
C0021,P012,Brake Pad BP-40,113,276850,9
C0021,P013,Seal Kit SK-15,109,158050,12
C0021,P014,Transmission Assembly TA-800,102,8517000,8
C0021,P015,Engine Block EB-600,96,11424000,6
C0021,P016,Radiator RD-250,90,918000,13
C0021,P017,Fan Belt FB-30,43,22360,5
C0021,P018,Wheel Rim WR-24,163,1841900,12
C0021,P019,Swing Motor SWM-350,46,1830800,4
C0021,P020,Pivot Pin PP-12,58,66700,8
C0021,P021,Boom Cylinder BC-400,160,7392000,17
C0021,P022,Control Valve CV-75,33,557700,5
C0021,P023,Idler Wheel IW-55,14,181300,2
C0021,P024,Track Roller TR-60,113,1163900,9
C0021,P025,Cabin Glass CG-20,140,1099000,6
C0021,P026,Grease Cartridge GC-5,44,13640,4
C0021,P027,O-Ring Set OR-50,88,42240,7
C0021,P028,Light Assembly LA-18,138,310500,11
C0021,P029,Pressure Sensor PS-90,137,541150,12
C0021,P030,Fuel Pump FP-350,26,569400,2
C0022,P001,Hydraulic Pump HP-300,129,3160500,8
C0022,P002,Engine Oil Filter OF-90,116,83520,9
C0022,P003,Air Filter AF-120,103,128750,5
C0022,P004,Track Chain TC-45,123,4895400,10
C0022,P005,Fuel Injector FI-220,110,929500,9
C0022,P006,Alternator ALT-500,83,929600,7
C0022,P007,Hydraulic Hose HH-60,73,105850,7
C0022,P008,Bucket Tooth BT-10,138,80040,9
C0022,P009,Starter Motor SM-700,114,1698600,8
C0022,P010,Turbocharger TB-900,113,3943700,9
C0022,P011,Hydraulic Cylinder HC-200,56,1545600,6
C0022,P012,Brake Pad BP-40,134,328300,9
C0022,P013,Seal Kit SK-15,100,145000,6
C0022,P014,Transmission Assembly TA-800,101,8433500,7
C0022,P015,Engine Block EB-600,59,7021000,6
C0022,P016,Radiator RD-250,110,1122000,12
C0022,P017,Fan Belt FB-30,56,29120,7
C0022,P018,Wheel Rim WR-24,48,542400,5
C0022,P019,Swing Motor SWM-350,62,2467600,6
C0022,P020,Pivot Pin PP-12,107,123050,8
C0022,P021,Boom Cylinder BC-400,36,1663200,4
C0022,P022,Control Valve CV-75,78,1318200,6
C0022,P023,Idler Wheel IW-55,59,764050,6
C0022,P024,Track Roller TR-60,20,206000,2
C0022,P025,Cabin Glass CG-20,76,596600,8
C0022,P026,Grease Cartridge GC-5,59,18290,6
C0022,P027,O-Ring Set OR-50,86,41280,3
C0022,P028,Light Assembly LA-18,56,126000,5
C0022,P029,Pressure Sensor PS-90,98,387100,8
C0022,P030,Fuel Pump FP-350,80,1752000,6
C0023,P001,Hydraulic Pump HP-300,53,1298500,6
C0023,P002,Engine Oil Filter OF-90,48,34560,3
C0023,P003,Air Filter AF-120,142,177500,13
C0023,P004,Track Chain TC-45,54,2149200,6
C0023,P005,Fuel Injector FI-220,85,718250,8
C0023,P006,Alternator ALT-500,104,1164800,11
C0023,P007,Hydraulic Hose HH-60,43,62350,4
C0023,P008,Bucket Tooth BT-10,90,52200,10
C0023,P009,Starter Motor SM-700,53,789700,6
C0023,P010,Turbocharger TB-900,90,3141000,9
C0023,P011,Hydraulic Cylinder HC-200,85,2346000,7
C0023,P012,Brake Pad BP-40,79,193550,5
C0023,P013,Seal Kit SK-15,53,76850,8
C0023,P014,Transmission Assembly TA-800,138,11523000,10
C0023,P015,Engine Block EB-600,130,15470000,11
C0023,P016,Radiator RD-250,78,795600,6
C0023,P017,Fan Belt FB-30,121,62920,7
C0023,P018,Wheel Rim WR-24,72,813600,7
C0023,P019,Swing Motor SWM-350,52,2069600,4
C0023,P020,Pivot Pin PP-12,51,58650,4
C0023,P021,Boom Cylinder BC-400,91,4204200,7
C0023,P022,Control Valve CV-75,103,1740700,8
C0023,P023,Idler Wheel IW-55,91,1178450,9
C0023,P024,Track Roller TR-60,48,494400,3
C0023,P025,Cabin Glass CG-20,72,565200,5
C0023,P026,Grease Cartridge GC-5,98,30380,9
C0023,P027,O-Ring Set OR-50,82,39360,5
C0023,P028,Light Assembly LA-18,37,83250,3
C0023,P029,Pressure Sensor PS-90,154,608300,10
C0023,P030,Fuel Pump FP-350,64,1401600,6
C0024,P001,Hydraulic Pump HP-300,68,1666000,7
C0024,P002,Engine Oil Filter OF-90,67,48240,5
C0024,P003,Air Filter AF-120,99,123750,9
C0024,P004,Track Chain TC-45,79,3144200,5
C0024,P005,Fuel Injector FI-220,110,929500,10
C0024,P006,Alternator ALT-500,91,1019200,8
C0024,P007,Hydraulic Hose HH-60,69,100050,7
C0024,P008,Bucket Tooth BT-10,53,30740,4
C0024,P009,Starter Motor SM-700,61,908900,4
C0024,P010,Turbocharger TB-900,67,2338300,6
C0024,P011,Hydraulic Cylinder HC-200,104,2870400,10
C0024,P012,Brake Pad BP-40,59,144550,8
C0024,P013,Seal Kit SK-15,105,152250,9
C0024,P014,Transmission Assembly TA-800,53,4425500,6
C0024,P015,Engine Block EB-600,121,14399000,10
C0024,P016,Radiator RD-250,69,703800,6
C0024,P017,Fan Belt FB-30,109,56680,12
C0024,P018,Wheel Rim WR-24,93,1050900,7
C0024,P019,Swing Motor SWM-350,90,3582000,8
C0024,P020,Pivot Pin PP-12,116,133400,9
C0024,P021,Boom Cylinder BC-400,84,3880800,4
C0024,P022,Control Valve CV-75,124,2095600,8
C0024,P023,Idler Wheel IW-55,132,1709400,12
C0024,P024,Track Roller TR-60,120,1236000,10
C0024,P025,Cabin Glass CG-20,109,855650,11
C0024,P026,Grease Cartridge GC-5,104,32240,8
C0024,P027,O-Ring Set OR-50,93,44640,9
C0024,P028,Light Assembly LA-18,90,202500,8
C0024,P029,Pressure Sensor PS-90,92,363400,9
C0024,P030,Fuel Pump FP-350,35,766500,5
C0025,P001,Hydraulic Pump HP-300,119,2915500,11
C0025,P002,Engine Oil Filter OF-90,85,61200,9
C0025,P003,Air Filter AF-120,60,75000,7
C0025,P004,Track Chain TC-45,104,4139200,8
C0025,P005,Fuel Injector FI-220,73,616850,4
C0025,P006,Alternator ALT-500,82,918400,6
C0025,P007,Hydraulic Hose HH-60,133,192850,9
C0025,P008,Bucket Tooth BT-10,57,33060,6
C0025,P009,Starter Motor SM-700,88,1311200,10
C0025,P010,Turbocharger TB-900,112,3908800,11
C0025,P011,Hydraulic Cylinder HC-200,70,1932000,6
C0025,P012,Brake Pad BP-40,69,169050,5
C0025,P013,Seal Kit SK-15,101,146450,8
C0025,P014,Transmission Assembly TA-800,73,6095500,5
C0025,P015,Engine Block EB-600,119,14161000,8
C0025,P016,Radiator RD-250,134,1366800,11
C0025,P017,Fan Belt FB-30,183,95160,15
C0025,P018,Wheel Rim WR-24,134,1514200,13
C0025,P019,Swing Motor SWM-350,120,4776000,14
C0025,P020,Pivot Pin PP-12,110,126500,14
C0025,P021,Boom Cylinder BC-400,85,3927000,6
C0025,P022,Control Valve CV-75,167,2822300,11
C0025,P023,Idler Wheel IW-55,144,1864800,12
C0025,P024,Track Roller TR-60,100,1030000,9
C0025,P025,Cabin Glass CG-20,124,973400,15
C0025,P026,Grease Cartridge GC-5,74,22940,6
C0025,P027,O-Ring Set OR-50,75,36000,8
C0025,P028,Light Assembly LA-18,77,173250,6
C0025,P029,Pressure Sensor PS-90,97,383150,10
C0025,P030,Fuel Pump FP-350,138,3022200,11
C0026,P001,Hydraulic Pump HP-300,83,2033500,7
C0026,P002,Engine Oil Filter OF-90,103,74160,9
C0026,P003,Air Filter AF-120,128,160000,10
C0026,P004,Track Chain TC-45,105,4179000,7
C0026,P005,Fuel Injector FI-220,123,1039350,9
C0026,P006,Alternator ALT-500,155,1736000,12
C0026,P007,Hydraulic Hose HH-60,40,58000,3
C0026,P008,Bucket Tooth BT-10,137,79460,11
C0026,P009,Starter Motor SM-700,85,1266500,5
C0026,P010,Turbocharger TB-900,127,4432300,10
C0026,P011,Hydraulic Cylinder HC-200,97,2677200,10
C0026,P012,Brake Pad BP-40,106,259700,7
C0026,P013,Seal Kit SK-15,54,78300,6
C0026,P014,Transmission Assembly TA-800,119,9936500,9
C0026,P015,Engine Block EB-600,129,15351000,10
C0026,P016,Radiator RD-250,65,663000,6
C0026,P017,Fan Belt FB-30,93,48360,6
C0026,P018,Wheel Rim WR-24,78,881400,8
C0026,P019,Swing Motor SWM-350,80,3184000,7
C0026,P020,Pivot Pin PP-12,140,161000,8
C0026,P021,Boom Cylinder BC-400,56,2587200,8
C0026,P022,Control Valve CV-75,186,3143400,11
C0026,P023,Idler Wheel IW-55,66,854700,7
C0026,P024,Track Roller TR-60,137,1411100,12
C0026,P025,Cabin Glass CG-20,51,400350,5
C0026,P026,Grease Cartridge GC-5,164,50840,14
C0026,P027,O-Ring Set OR-50,72,34560,8
C0026,P028,Light Assembly LA-18,90,202500,7
C0026,P029,Pressure Sensor PS-90,130,513500,11
C0026,P030,Fuel Pump FP-350,119,2606100,6
C0027,P001,Hydraulic Pump HP-300,79,1935500,5
C0027,P002,Engine Oil Filter OF-90,93,66960,8
C0027,P003,Air Filter AF-120,83,103750,11
C0027,P004,Track Chain TC-45,145,5771000,12
C0027,P005,Fuel Injector FI-220,100,845000,8
C0027,P006,Alternator ALT-500,89,996800,5
C0027,P007,Hydraulic Hose HH-60,97,140650,11
C0027,P008,Bucket Tooth BT-10,87,50460,11
C0027,P009,Starter Motor SM-700,50,745000,6
C0027,P010,Turbocharger TB-900,41,1430900,3
C0027,P011,Hydraulic Cylinder HC-200,107,2953200,7
C0027,P012,Brake Pad BP-40,97,237650,7
C0027,P013,Seal Kit SK-15,98,142100,9
C0027,P014,Transmission Assembly TA-800,109,9101500,10
C0027,P015,Engine Block EB-600,56,6664000,4
C0027,P016,Radiator RD-250,40,408000,5
C0027,P017,Fan Belt FB-30,104,54080,12
C0027,P018,Wheel Rim WR-24,96,1084800,9
C0027,P019,Swing Motor SWM-350,123,4895400,12
C0027,P020,Pivot Pin PP-12,125,143750,9
C0027,P021,Boom Cylinder BC-400,94,4342800,9
C0027,P022,Control Valve CV-75,38,642200,4
C0027,P023,Idler Wheel IW-55,128,1657600,8
C0027,P024,Track Roller TR-60,99,1019700,10
C0027,P025,Cabin Glass CG-20,75,588750,8
C0027,P026,Grease Cartridge GC-5,93,28830,8
C0027,P027,O-Ring Set OR-50,78,37440,6
C0027,P028,Light Assembly LA-18,105,236250,10
C0027,P029,Pressure Sensor PS-90,113,446350,7
C0027,P030,Fuel Pump FP-350,22,481800,2
C0028,P001,Hydraulic Pump HP-300,81,1984500,6
C0028,P002,Engine Oil Filter OF-90,96,69120,8
C0028,P003,Air Filter AF-120,49,61250,5
C0028,P004,Track Chain TC-45,61,2427800,5
C0028,P005,Fuel Injector FI-220,38,321100,5
C0028,P006,Alternator ALT-500,76,851200,8
C0028,P007,Hydraulic Hose HH-60,113,163850,9
C0028,P008,Bucket Tooth BT-10,15,8700,2
C0028,P009,Starter Motor SM-700,65,968500,7
C0028,P010,Turbocharger TB-900,60,2094000,4
C0028,P011,Hydraulic Cylinder HC-200,52,1435200,7
C0028,P012,Brake Pad BP-40,69,169050,7
C0028,P013,Seal Kit SK-15,86,124700,8
C0028,P014,Transmission Assembly TA-800,37,3089500,4
C0028,P015,Engine Block EB-600,57,6783000,4
C0028,P016,Radiator RD-250,107,1091400,9
C0028,P017,Fan Belt FB-30,111,57720,10
C0028,P018,Wheel Rim WR-24,87,983100,9
C0028,P019,Swing Motor SWM-350,29,1154200,3
C0028,P020,Pivot Pin PP-12,20,23000,3
C0028,P021,Boom Cylinder BC-400,79,3649800,8
C0028,P022,Control Valve CV-75,71,1199900,5
C0028,P023,Idler Wheel IW-55,145,1877750,9
C0028,P024,Track Roller TR-60,33,339900,5
C0028,P025,Cabin Glass CG-20,32,251200,4
C0028,P026,Grease Cartridge GC-5,61,18910,5
C0028,P027,O-Ring Set OR-50,71,34080,4
C0028,P028,Light Assembly LA-18,97,218250,8
C0028,P029,Pressure Sensor PS-90,127,501650,8
C0028,P030,Fuel Pump FP-350,69,1511100,6
C0029,P001,Hydraulic Pump HP-300,78,1911000,5
C0029,P002,Engine Oil Filter OF-90,49,35280,4
C0029,P003,Air Filter AF-120,139,173750,11
C0029,P004,Track Chain TC-45,66,2626800,3
C0029,P005,Fuel Injector FI-220,86,726700,7
C0029,P006,Alternator ALT-500,64,716800,6
C0029,P007,Hydraulic Hose HH-60,43,62350,3
C0029,P008,Bucket Tooth BT-10,63,36540,5
C0029,P009,Starter Motor SM-700,85,1266500,9
C0029,P010,Turbocharger TB-900,81,2826900,7
C0029,P011,Hydraulic Cylinder HC-200,106,2925600,7
C0029,P012,Brake Pad BP-40,113,276850,7
C0029,P013,Seal Kit SK-15,99,143550,8
C0029,P014,Transmission Assembly TA-800,38,3173000,5
C0029,P015,Engine Block EB-600,73,8687000,4
C0029,P016,Radiator RD-250,112,1142400,11
C0029,P017,Fan Belt FB-30,105,54600,7
C0029,P018,Wheel Rim WR-24,125,1412500,9
C0029,P019,Swing Motor SWM-350,175,6965000,14
C0029,P020,Pivot Pin PP-12,83,95450,7
C0029,P021,Boom Cylinder BC-400,94,4342800,8
C0029,P022,Control Valve CV-75,81,1368900,8
C0029,P023,Idler Wheel IW-55,80,1036000,7
C0029,P024,Track Roller TR-60,95,978500,8
C0029,P025,Cabin Glass CG-20,44,345400,4
C0029,P026,Grease Cartridge GC-5,88,27280,8
C0029,P027,O-Ring Set OR-50,94,45120,7
C0029,P028,Light Assembly LA-18,31,69750,6
C0029,P029,Pressure Sensor PS-90,92,363400,8
C0029,P030,Fuel Pump FP-350,83,1817700,5
C0030,P001,Hydraulic Pump HP-300,72,1764000,8
C0030,P002,Engine Oil Filter OF-90,51,36720,5
C0030,P003,Air Filter AF-120,86,107500,7
C0030,P004,Track Chain TC-45,36,1432800,4
C0030,P005,Fuel Injector FI-220,36,304200,4
C0030,P006,Alternator ALT-500,88,985600,7
C0030,P007,Hydraulic Hose HH-60,118,171100,9
C0030,P008,Bucket Tooth BT-10,106,61480,9
C0030,P009,Starter Motor SM-700,81,1206900,7
C0030,P010,Turbocharger TB-900,54,1884600,5
C0030,P011,Hydraulic Cylinder HC-200,183,5050800,12
C0030,P012,Brake Pad BP-40,96,235200,9
C0030,P013,Seal Kit SK-15,144,208800,12
C0030,P014,Transmission Assembly TA-800,97,8099500,8
C0030,P015,Engine Block EB-600,95,11305000,8
C0030,P016,Radiator RD-250,93,948600,8
C0030,P017,Fan Belt FB-30,90,46800,5
C0030,P018,Wheel Rim WR-24,145,1638500,11
C0030,P019,Swing Motor SWM-350,127,5054600,9
C0030,P020,Pivot Pin PP-12,183,210450,10
C0030,P021,Boom Cylinder BC-400,42,1940400,4
C0030,P022,Control Valve CV-75,76,1284400,6
C0030,P023,Idler Wheel IW-55,68,880600,6
C0030,P024,Track Roller TR-60,115,1184500,10
C0030,P025,Cabin Glass CG-20,43,337550,5
C0030,P026,Grease Cartridge GC-5,53,16430,7
C0030,P027,O-Ring Set OR-50,78,37440,6
C0030,P028,Light Assembly LA-18,99,222750,7
C0030,P029,Pressure Sensor PS-90,123,485850,10
C0030,P030,Fuel Pump FP-350,154,3372600,9
C0031,P001,Hydraulic Pump HP-300,53,1298500,5
C0031,P002,Engine Oil Filter OF-90,106,76320,10
C0031,P003,Air Filter AF-120,106,132500,6
C0031,P004,Track Chain TC-45,60,2388000,7
C0031,P005,Fuel Injector FI-220,88,743600,10
C0031,P006,Alternator ALT-500,58,649600,8
C0031,P007,Hydraulic Hose HH-60,95,137750,9
C0031,P008,Bucket Tooth BT-10,81,46980,7
C0031,P009,Starter Motor SM-700,76,1132400,7
C0031,P010,Turbocharger TB-900,99,3455100,9
C0031,P011,Hydraulic Cylinder HC-200,95,2622000,9
C0031,P012,Brake Pad BP-40,34,83300,3
C0031,P013,Seal Kit SK-15,158,229100,10
C0031,P014,Transmission Assembly TA-800,66,5511000,5
C0031,P015,Engine Block EB-600,115,13685000,8
C0031,P016,Radiator RD-250,89,907800,8
C0031,P017,Fan Belt FB-30,101,52520,8
C0031,P018,Wheel Rim WR-24,75,847500,8
C0031,P019,Swing Motor SWM-350,204,8119200,13
C0031,P020,Pivot Pin PP-12,65,74750,7
C0031,P021,Boom Cylinder BC-400,77,3557400,8
C0031,P022,Control Valve CV-75,68,1149200,5
C0031,P023,Idler Wheel IW-55,109,1411550,9
C0031,P024,Track Roller TR-60,51,525300,6
C0031,P025,Cabin Glass CG-20,89,698650,6
C0031,P026,Grease Cartridge GC-5,48,14880,6
C0031,P027,O-Ring Set OR-50,56,26880,6
C0031,P028,Light Assembly LA-18,148,333000,10
C0031,P029,Pressure Sensor PS-90,104,410800,10
C0031,P030,Fuel Pump FP-350,85,1861500,9
C0032,P001,Hydraulic Pump HP-300,107,2621500,9
C0032,P002,Engine Oil Filter OF-90,92,66240,9
C0032,P003,Air Filter AF-120,131,163750,7
C0032,P004,Track Chain TC-45,127,5054600,10
C0032,P005,Fuel Injector FI-220,135,1140750,8
C0032,P006,Alternator ALT-500,56,627200,6
C0032,P007,Hydraulic Hose HH-60,73,105850,6
C0032,P008,Bucket Tooth BT-10,16,9280,2
C0032,P009,Starter Motor SM-700,95,1415500,7
C0032,P010,Turbocharger TB-900,92,3210800,9
C0032,P011,Hydraulic Cylinder HC-200,58,1600800,6
C0032,P012,Brake Pad BP-40,104,254800,8
C0032,P013,Seal Kit SK-15,161,233450,13
C0032,P014,Transmission Assembly TA-800,73,6095500,9
C0032,P015,Engine Block EB-600,125,14875000,12
C0032,P016,Radiator RD-250,114,1162800,9
C0032,P017,Fan Belt FB-30,104,54080,7
C0032,P018,Wheel Rim WR-24,51,576300,6
C0032,P019,Swing Motor SWM-350,146,5810800,9
C0032,P020,Pivot Pin PP-12,107,123050,12
C0032,P021,Boom Cylinder BC-400,88,4065600,5
C0032,P022,Control Valve CV-75,118,1994200,9
C0032,P023,Idler Wheel IW-55,21,271950,2
C0032,P024,Track Roller TR-60,104,1071200,10
C0032,P025,Cabin Glass CG-20,53,416050,6
C0032,P026,Grease Cartridge GC-5,131,40610,8
C0032,P027,O-Ring Set OR-50,79,37920,7
C0032,P028,Light Assembly LA-18,155,348750,11
C0032,P029,Pressure Sensor PS-90,152,600400,12
C0032,P030,Fuel Pump FP-350,188,4117200,14
C0033,P001,Hydraulic Pump HP-300,84,2058000,10
C0033,P002,Engine Oil Filter OF-90,83,59760,9
C0033,P003,Air Filter AF-120,100,125000,7
C0033,P004,Track Chain TC-45,101,4019800,9
C0033,P005,Fuel Injector FI-220,91,768950,9
C0033,P006,Alternator ALT-500,26,291200,2
C0033,P007,Hydraulic Hose HH-60,144,208800,9
C0033,P008,Bucket Tooth BT-10,116,67280,10
C0033,P009,Starter Motor SM-700,43,640700,7
C0033,P010,Turbocharger TB-900,121,4222900,8
C0033,P011,Hydraulic Cylinder HC-200,87,2401200,6
C0033,P012,Brake Pad BP-40,53,129850,5
C0033,P013,Seal Kit SK-15,46,66700,4
C0033,P014,Transmission Assembly TA-800,91,7598500,9
C0033,P015,Engine Block EB-600,79,9401000,5
C0033,P016,Radiator RD-250,46,469200,5
C0033,P017,Fan Belt FB-30,133,69160,8
C0033,P018,Wheel Rim WR-24,86,971800,8
C0033,P019,Swing Motor SWM-350,64,2547200,8
C0033,P020,Pivot Pin PP-12,121,139150,9
C0033,P021,Boom Cylinder BC-400,75,3465000,7
C0033,P022,Control Valve CV-75,56,946400,5
C0033,P023,Idler Wheel IW-55,108,1398600,9
C0033,P024,Track Roller TR-60,62,638600,6
C0033,P025,Cabin Glass CG-20,71,557350,6
C0033,P026,Grease Cartridge GC-5,59,18290,6
C0033,P027,O-Ring Set OR-50,75,36000,6
C0033,P028,Light Assembly LA-18,38,85500,3
C0033,P029,Pressure Sensor PS-90,79,312050,7
C0033,P030,Fuel Pump FP-350,74,1620600,6
C0034,P001,Hydraulic Pump HP-300,55,1347500,6
C0034,P002,Engine Oil Filter OF-90,74,53280,8
C0034,P003,Air Filter AF-120,66,82500,6
C0034,P004,Track Chain TC-45,38,1512400,6
C0034,P005,Fuel Injector FI-220,40,338000,4
C0034,P006,Alternator ALT-500,64,716800,7
C0034,P007,Hydraulic Hose HH-60,30,43500,4
C0034,P008,Bucket Tooth BT-10,145,84100,9
C0034,P009,Starter Motor SM-700,58,864200,6
C0034,P010,Turbocharger TB-900,87,3036300,8
C0034,P011,Hydraulic Cylinder HC-200,89,2456400,5
C0034,P012,Brake Pad BP-40,96,235200,6
C0034,P013,Seal Kit SK-15,49,71050,5
C0034,P014,Transmission Assembly TA-800,50,4175000,6
C0034,P015,Engine Block EB-600,73,8687000,6
C0034,P016,Radiator RD-250,73,744600,7
C0034,P017,Fan Belt FB-30,118,61360,11
C0034,P018,Wheel Rim WR-24,71,802300,7
C0034,P019,Swing Motor SWM-350,46,1830800,5
C0034,P020,Pivot Pin PP-12,31,35650,3
C0034,P021,Boom Cylinder BC-400,37,1709400,4
C0034,P022,Control Valve CV-75,41,692900,5
C0034,P023,Idler Wheel IW-55,45,582750,5
C0034,P024,Track Roller TR-60,26,267800,3
C0034,P025,Cabin Glass CG-20,43,337550,4
C0034,P026,Grease Cartridge GC-5,74,22940,7
C0034,P027,O-Ring Set OR-50,57,27360,6
C0034,P028,Light Assembly LA-18,78,175500,5
C0034,P029,Pressure Sensor PS-90,138,545100,11
C0034,P030,Fuel Pump FP-350,100,2190000,10
C0035,P001,Hydraulic Pump HP-300,61,1494500,8
C0035,P002,Engine Oil Filter OF-90,47,33840,4
C0035,P003,Air Filter AF-120,94,117500,9
C0035,P004,Track Chain TC-45,86,3422800,8
C0035,P005,Fuel Injector FI-220,104,878800,7
C0035,P006,Alternator ALT-500,116,1299200,13
C0035,P007,Hydraulic Hose HH-60,142,205900,9
C0035,P008,Bucket Tooth BT-10,103,59740,11
C0035,P009,Starter Motor SM-700,62,923800,8
C0035,P010,Turbocharger TB-900,189,6596100,16
C0035,P011,Hydraulic Cylinder HC-200,99,2732400,8
C0035,P012,Brake Pad BP-40,41,100450,5
C0035,P013,Seal Kit SK-15,52,75400,5
C0035,P014,Transmission Assembly TA-800,78,6513000,10
C0035,P015,Engine Block EB-600,60,7140000,7
C0035,P016,Radiator RD-250,162,1652400,12
